2:1673 250 4649 1301 1631 5437 5467 12260
0:921 1203 3981 1090 5267 1181 453 1456
0:2691 1115 746 380 14 2470 28 1259
1:767 1673 4329 10632 2194 14782 3802 250
1:13863 13911 14715 13410 15263 14657 14988 15531
1:14782 10632 767 3088 13301 16475 13078 5098
1:128 772 1005 1891 15 12082 1526 9953
0:281 2798 3638 655 814 4572 430 6971
3:767 1673 13410 4329 2944 3802 13911 2194
0:1192 1974 1104 2914 2240 7743 5690 1203
1:1903 1928 926 1773 888 1152 2691 5088
0:755 1398 549 709 773 3120 3089 1350
1:13912 10907 14035 13247 15073 4604 13442 14834
0:16084 14715 13863 14988 15309 14502 13911 14657
2:3981 2489 2914 7545 2445 2462 3660 135
1:2240 1203 1104 1665 1213 1009 1974 2211
0:12571 2715 917 2472 3236 7672 11887 4983
1:12244 10681 14607 8531 9026 6359 3839 15113
0:628 27 28 226 6188 247 9790 16
4:3981 28 483 746 755 7545 4983 3660
0:9133 1937 705 8753 9055 2461 2215 5768
0:3981 561 888 814 243 9103 7545 7763
0:47 43 1568 42 50 1555 772 1590
0:3981 9103 9966 7545 7922 10605 8158 14177
0:1333 14607 9223 10681 917 5657 8036 2472
0:28 27 477 14 1200 485 2411 15
0:13912 10907 4604 13247 571 14834 3818 7790
1:1398 3089 1130 1090 1137 549 3120 11027
0:1673 1557 3591 13640 3404 501 16239 4518
1:2216 17 453 226 3808 3414 5267 2462
3:28 746 1861 27 8756 2411 226 477
0:4069 5752 3762 3582 989 2235 1483 988
0:1673 3591 1557 3404 1631 1240 4805 5944
3:28 3981 5034 1200 14 7545 477 27
4:2240 2691 926 5401 1370 14 6014 1828
0:1937 1090 1192 16045 14629 11567 4689 5267
2:4179 8906 16045 2087 1500 42 43 6422
0:6294 13218 10681 10983 9026 3981 10697 7545
0:1203 845 10978 10632 2393 3021 3083 13078
0:655 2798 281 814 6971 4572 3638 267
2:1395 2914 5690 2445 9597 1922 5265 2900
0:1937 2164 1090 4958 2078 1931 5832 1944
0:7049 1005 5161 5270 9228 3804 9442 6041
0:1937 2164 1090 4958 1137 1192 2159 1141
0:16084 14657 11701 15041 13863 14502 15926 11577
0:7049 1005 5161 7579 5270 3804 2691 9228
0:13912 4604 13247 14035 15073 10907 7436 8464
0:11567 7763 13534 2261 12469 5966 11939 3981
3:14 477 28 1370 1200 16388 15783 6014
0:16045 4179 1538 15856 14092 7049 16318 9579
3:3981 2462 2489 243 7545 3175 1277 2794
1:2462 2489 3175 2794 2759 4281 243 15801
0:1937 14 2211 2164 9392 5832 1113 5312
0:1665 9392 1891 2240 1181 4689 944 1104
0:1987 230 5772 1137 509 176 504 2159
0:3699 1395 1928 5690 917 13194 4808 1903
0:13912 14035 4604 13247 10907 571 6653 8464
0:1903 7786 888 2923 3091 4808 1919 1395
1:11571 16084 15041 14657 16105 13911 13863 11701
0:426 1395 2914 5690 1922 1722 2711 1755
0:11571 15041 5503 11701 418 13911 15402 14988
0:8906 6850 5259 43 1590 42 1500 62
0:2240 9392 1665 988 4069 2235 6218 4479
0:11571 418 9432 1648 5503 8247 6789 13911
2:10907 1408 13912 13442 571 1409 13247 14834
0:1538 3839 3601 1537 6359 5588 1890 2728
1:11571 4649 1797 5437 1301 12260 5503 1313
0:281 655 2798 814 4572 267 6971 3638
0:11798 11256 7810 1700 9271 5459 10927 10836
0:845 2691 1115 4179 5259 1152 1161 1828
0:3981 11158 9103 10605 14177 9966 10983 11328
0:4808 3981 12571 2712 5690 2653 2445 1747
3:281 655 814 2798 4572 267 6971 280
1:11571 1673 418 10608 11577 3629 11701 15041
0:16045 2798 655 281 814 430 283 6971
0:4808 2914 3981 7786 2445 12571 2712 628
2:17 453 226 3981 521 14 16 2216
1:3981 4983 6347 483 2350 615 5034 12571
2:2589 971 954 953 2593 5400 2902 4137
2:5259 8906 6850 1700 5570 7947 1500 1200
3:13410 13863 15531 14715 14276 15184 13043 13911
2:1090 5807 5690 1755 2711 5809 1767 2920
0:845 2388 9392 1005 1891 1009 1199 7049
1:888 701 755 1919 2434 2261 1948 1461
0:14 477 2211 1370 5401 28 1200 15323
1:791 446 2418 1400 845 2018 3007 15267
2:1137 2159 701 230 5772 1987 1141 176
2:1409 740 568 1408 571 10907 1115 3818
1:43 1590 1568 42 8906 1500 5611 6850
0:16045 4179 15815 446 27 14607 5919 13055
0:11571 11577 14657 11701 12115 1673 16105 13078
0:1673 4649 250 2240 767 5467 1301 5506
0:888 1137 2201 504 10921 1919 1090 132
5:281 2798 655 814 4572 6971 267 430
0:1538 1704 9597 1395 10614 5804 6359 3601
0:1903 1115 1910 7786 1747 2985 740 3091
0:7790 937 3064 5662 6862 6297 731 633
0:1755 1090 534 888 2112 546 4479 1919
0:746 5034 1903 483 3981 14607 7545 28
3:16115 14988 13476 6721 62 16231 16084 15856
2:17 16 628 226 2216 10351 2038 9790
0:3981 17 335 2350 615 226 9103 369
0:7810 4516 9491 10170 8410 10671 7169 11248
0:16318 15856 672 47 1673 16115 12523 276
0:10978 11285 13284 8546 11549 11286 9157 2393
2:13786 10539 13773 13663 4130 13778 13770 13718
0:1755 1175 2240 1090 4479 7030 5152 15323
0:3291 13442 10907 1408 7415 4690 1409 13247
1:888 1041 16045 2914 2768 1090 1948 701
0:3981 755 7170 9103 709 8721 7545 5034
2:28 15 14 47 1200 14035 477 27
2:655 628 807 2798 281 400 12330 283
1:1395 5690 1922 13194 1479 9597 3981 5265
0:2087 888 1403 4687 2446 534 655 1090
0:3591 1673 4968 5919 441 5977 5944 6416
2:1209 5058 9392 14 47 1665 2433 1200
1:6116 5437 12260 4649 12690 1797 11571 5435
0:1665 1009 14607 4689 4179 8479 2928 9392
0:6359 16045 6063 4179 14607 3591 6572 4620
2:5690 5809 5807 2711 2715 7348 2920 1471
1:791 1400 2018 3495 3007 1767 1479 4852
0:42 1590 8906 107 43 15856 14504 5815
0:1903 3091 1910 4808 7786 914 1451 2712
0:2691 1115 14 746 477 1527 16045 1200
0:7049 5161 1005 5270 1199 9228 2583 3804
1:888 1919 7142 1948 10921 211 1041 2434
4:28 477 483 27 226 1200 14 2411
0:446 3591 4620 5919 13055 5977 4968 6063
4:655 2798 814 281 3981 283 430 6971
1:888 701 230 2159 5772 10921 1948 1987
0:2914 2445 888 1919 211 1456 4777 1041
0:888 1090 1919 2159 1137 701 1937 1454
0:888 1948 701 1919 2434 211 1454 5413
1:16045 4179 14607 15358 15815 16318 15113 15324
0:369 14607 17 3981 120 335 2472 2350
0:1038 971 954 2589 2593 4579 953 948
3:12244 6294 14607 8531 4179 16045 10681 6359
0:4808 5690 2653 7786 1115 2292 2715 1476
0:1203 2240 837 2224 1974 1199 845 1104
1:1175 546 1408 1409 568 294 2515 902
0:1009 1665 1208 9392 2211 1090 2240 4689
2:14657 13863 14715 13911 11571 13410 15041 14502
0:1213 6359 3839 1538 521 3050 1890 14476
5:7545 3981 755 9103 7170 709 2216 13218
0:13883 14 11567 28 6014 15783 477 16388
4:701 888 1948 3885 1919 3966 1461 2434
1:16045 226 2445 3981 477 400 14 917
4:5963 1090 2977 1937 3319 281 8074 1152
0:12571 226 882 76 447 483 881 2472
1:14607 10681 8036 7672 1333 9223 12659 369
0:16045 62 42 63 8134 6721 8906 1500
6:3981 9103 7545 7922 9966 6541 8158 9164
3:16045 4179 1009 1203 1700 2166 2156 15358
3:2462 2489 2794 3175 243 2788 27 2759
2:2221 1213 1203 521 921 2240 2008 2230
1:7786 1919 1903 4808 3091 6127 888 701
0:921 453 521 5267 1213 6231 4946 3414
0:7790 1451 1755 6653 1903 1980 5912 1766
4:2235 4069 3495 3582 1203 5752 2167 977
0:3981 14607 7545 9103 9966 10605 14177 9164
0:655 281 814 2798 4572 267 6971 3944
0:2393 10978 11285 3244 15025 6497 845 2558
5:17 226 2216 453 3808 16 2462 3414
0:10071 2691 8931 16045 677 1115 4179 2767
0:2589 2593 971 954 1038 953 5400 4137
0:888 1919 1948 701 2434 1454 211 1929
1:1395 5690 9597 3699 5265 1922 4808 2914
0:13786 10539 13773 13663 4130 13778 13770 13718
1:1005 5161 7049 1590 3804 2583 2418 5270
0:2462 17 2489 3981 226 2216 1937 521
1:1115 740 830 2691 838 8707 843 746
0:971 5400 954 4001 4137 972 4579 2902
0:628 655 807 12330 9790 2798 281 283
2:11571 5437 6116 4649 12260 1797 15041 11701
0:2240 1090 1192 1179 1395 1104 4479 1203
1:13863 13911 14715 13410 15263 3440 15531 14276
0:3699 4080 2715 13194 917 1903 1928 1995
1:5752 989 2167 4640 3762 3582 716 3586
8:13786 10539 13773 4130 13663 13778 13770 13718
2:11571 1673 767 5248 845 672 12523 16475
0:6653 13912 7185 14035 10907 13247 5123 4604
1:3591 1673 446 4620 5919 5944 2144 9426
0:16045 10909 14988 14607 13863 15358 14502 4179
0:5690 426 1922 1395 1722 2711 2914 1090
0:3981 615 2350 7135 6347 7545 755 1277
7:13786 13773 10539 13663 4130 13778 13770 13718
0:3981 9103 7545 7922 615 5034 9966 9164
0:11350 2489 2462 1090 243 3981 2759 294
1:1700 7810 10836 10787 5223 8477 1712 8989
0:28 1200 477 11567 14 2 22 15783
0:13883 845 6014 15783 16456 2691 10978 14
0:3981 14607 917 2472 8853 12571 7922 9103
0:3981 7545 9103 9966 5034 9164 8504 7170
0:628 807 9790 335 1181 12330 2446 4924
2:971 5400 954 4137 4001 972 4579 2902
0:12523 10071 672 2691 845 8931 1115 7647
0:1395 2914 5690 9597 1922 1401 2030 9025
2:3660 2445 135 2914 4780 240 3569 6393
1:9103 9966 3981 14177 10605 7545 12842 8158
1:14 477 28 1370 2691 1200 5401 746
0:16045 888 2798 281 655 814 430 6971
0:1755 4479 2240 2211 4069 6218 534 988
0:12571 12453 11887 3981 11158 483 2389 28
2:4069 2235 2803 242 6218 9210 988 29
1:971 5400 4137 4001 954 972 4579 2902
1:1115 740 830 2691 838 8707 2965 828
7:13786 13773 10539 13663 4130 13778 13770 13718
0:628 807 9790 12330 2446 14943 3721 6437
0:281 2798 655 814 6971 430 283 267
1:1987 504 230 5772 172 378 1888 762
1:830 2691 740 1115 8707 838 828 861
2:1673 3591 767 1203 1665 2596 1213 2240
0:281 2798 814 655 6971 430 280 267
3:1203 2240 2221 1974 2224 1104 837 2227
0:1200 14 15073 14035 28 746 477 16388
1:28 14 477 27 746 1200 2411 1353
0:11571 13911 13863 15041 14715 15263 14607 3440
0:7192 10907 6689 11588 8987 1069 4695 13442
0:1937 2164 1090 1113 861 5832 1944 6799
0:1398 709 549 755 1350 3120 773 5546
0:17 293 109 1903 453 226 921 2216
0:2715 3699 3016 2472 2731 5690 13194 4367
0:230 1987 5772 504 176 180 172 509
1:1395 5690 1922 426 2914 9597 2711 5265
0:10362 16045 4179 13462 11046 14746 14747 13914
0:845 4649 1313 1301 12260 5485 5510 5437
1:16045 4069 3762 5752 3582 1483 1439 989
1:2589 971 2593 954 1038 953 4137 5400
0:2216 3414 521 453 5267 3808 17 2462
0:14782 767 5098 10632 3088 13301 5095 16475
0:239 3638 3502 281 2798 2077 135 2983
0:2472 2715 17 120 369 3981 906 917
0:4649 1313 5485 5510 1301 1270 1335 1308
0:335 755 17 132 2201 888 4045 1117
0:5161 1005 7049 9228 47 5270 772 12082
1:14 1712 1200 6416 1700 5977 5312 1944
2:5211 2216 2462 5267 521 5584 8955 1283
0:13911 767 13863 3440 13410 11571 1673 672
2:701 1264 3096 615 888 6953 7922 8158
2:1203 1192 2235 888 5752 2159 989 3762
1:3981 9103 7545 7922 9966 7763 615 5034
1:1203 16 1903 1773 17 918 845 28
2:12571 11158 11887 6294 3981 12469 11939 10983
0:446 4620 3591 5919 5312 9133 13055 5977
0:888 1919 1948 7142 10921 701 1041 4247
0:845 12260 3456 6116 4649 11571 5437 1797
0:888 1919 1948 2434 701 1477 1454 211
1:13786 13773 10539 13663 4130 13778 13770 13718
0:28 14 1200 477 15 27 2 1955
2:418 11571 9432 1648 6789 5503 10645 12242
0:13534 1928 12571 4421 4808 2712 4983 2389
0:1673 767 11571 13078 4329 10632 14782 2300
0:10978 1203 7147 28 11285 11166 11549 13284
0:4516 7810 9491 8410 10170 7169 11248 10671
1:3591 5977 4968 4620 5919 6416 6572 4018
1:16045 15856 14607 15324 16318 4179 14502 14715
2:16045 14607 477 4179 14 12453 12571 6294
1:226 483 453 16 28 17 27 1200
4:2462 2489 243 3175 3981 4281 2794 2759
2:4808 12571 2712 2715 1928 7786 2653 2480
1:1203 2240 7147 837 2224 845 1974 1104
1:453 335 2216 17 2240 3414 7790 226
3:4649 1313 5485 1301 1335 5510 1270 7778
0:2445 1395 335 917 447 226 3981 369
1:28 477 17 11567 14 16 226 1200
2:2216 453 17 5267 521 3808 3414 2462
1:28 477 3981 27 14 1200 746 5034
0:1115 740 2691 830 746 838 8707 2470
0:14607 477 16045 4179 14 1200 15815 15324
1:2715 3699 2472 3016 12571 3236 13194 917
0:13912 14035 7436 15073 4604 1508 13247 11221
0:2914 2445 3660 135 6393 4780 3569 240
1:3981 888 1456 1919 211 2434 2914 1130
2:14782 10632 767 3088 13301 16475 5098 13078
0:369 10681 869 2499 9026 1673 12244 767
0:1673 3591 2944 5944 4518 4805 4199 3191
1:7545 3981 14607 477 9103 16045 14877 10605
0:4069 6218 988 9794 9210 2235 4479 4326
0:2216 17 5267 453 3414 3808 6091 2462
0:845 9271 5459 12891 9362 9872 16045 11138
1:16084 15041 14657 11701 11571 11264 14544 11163
0:12571 11887 11158 12453 2389 6484 11939 13874
4:3981 5034 7545 9103 615 7922 9966 6347
1:845 1203 837 767 10909 6920 1161 2944
0:3591 16506 5919 5977 12805 441 4968 11264
1:1665 1891 4689 9392 1209 1898 2433 521
0:13786 10539 13773 4130 13663 13778 13770 13718
2:1190 1673 12523 672 1669 6729 2944 10635
0:3981 7545 9103 9966 10605 7922 14177 8504
2:2589 2593 1038 971 954 953 5920 2902
1:2411 28 477 9392 14 4689 1009 27
0:4516 9491 7810 8410 7169 10170 11248 8413
0:13410 767 3802 15184 13043 4329 13109 13320
0:1673 1005 5161 767 7049 2944 205 9228
0:971 5400 954 4001 4137 972 4579 2902
1:13912 7436 15073 1508 14035 4604 8788 11221
3:5690 1395 4808 1903 1401 1922 2712 1774
1:15267 14607 446 4179 16045 5842 9234 9426
2:15 1200 28 14 1955 47 477 2
1:3440 13863 14715 13911 13410 15856 14502 13110
0:7786 1903 4808 6127 3091 3133 1747 1919
2:504 1987 568 1409 1408 1090 1444 230
2:12523 845 11571 1190 3802 10632 12516 767
0:755 1903 7672 3981 709 8721 2216 1264
0:10681 9026 14607 12244 6294 13821 13218 8531
1:4649 1313 5485 1005 1673 47 2240 1270
0:1673 767 3591 5944 2944 4805 684 3191
5:4069 988 6218 3762 4479 2235 3582 9794
0:1203 3762 2235 5752 4069 3582 989 2240
0:62 11264 3591 7857 441 16506 14475 4518
0:2221 1199 1203 1213 3188 2240 6167 1891
1:3981 7545 2462 2489 9103 8420 5211 906
0:11538 9914 845 1199 15495 6729 5108 14392
1:3981 2216 17 9103 3808 7545 226 7763
2:5690 1395 2715 3699 917 13194 3236 1928
2:14607 16045 13912 4179 4604 14035 15073 13247
0:830 845 1203 829 8707 837 740 828
2:11571 989 418 15512 15041 5752 11577 9432
0:16045 4179 11571 11163 14607 16084 1619 10362
0:888 1919 701 1456 1767 2434 1454 211
0:1937 2164 1137 5175 2159 3478 1090 4958
0:12571 4808 746 2712 1767 1903 12055 9463
0:11567 28 1200 47 14 477 2 15
1:16045 4179 5267 14607 16318 453 4689 17
0:5690 888 1090 1527 1259 1395 426 1774
4:14 2388 845 12833 28 27 9392 477
0:888 1948 701 1919 5413 211 1454 1134
7:7049 1005 5161 9228 5270 1199 2583 3804
3:1987 230 504 5772 378 172 509 1888
0:1203 845 1199 837 2240 830 829 4984
1:4689 1665 2235 9392 2240 4069 1012 1208
4:1673 2944 767 3591 684 5944 4805 4518
0:16045 7545 3981 9103 14177 14607 10605 9966
5:13410 13863 13911 14715 767 15309 14276 15263
0:4179 14607 369 1115 12244 6359 10071 16045
0:1673 767 2944 3591 684 5944 4805 3191
1:2445 2914 3660 1395 4780 135 6393 5001
1:6850 47 11264 8906 1500 2 28 62
8:13786 13773 10539 13663 4130 13778 13770 13718
1:4069 988 6218 9210 2235 10065 4479 9794
0:4526 5611 4586 11538 5108 6729 1590 7049
0:7545 3981 9103 2489 628 2637 2872 2462
1:1192 628 807 2446 5298 655 1483 1937
0:1261 709 5120 5034 2057 1858 6347 1117
0:1767 1451 1903 4808 3091 12539 5104 715
2:11571 15041 11701 5437 1797 11577 16084 11163
0:7049 3804 1005 1199 5161 2418 3440 11571
2:3981 9103 7545 7922 5034 615 6347 9966
0:1203 2221 1213 2240 921 2230 2008 2224
0:4069 988 6218 9210 9794 4479 2235 4326
0:1203 1213 2221 1665 1181 2240 1891 1898
2:628 807 655 9790 12330 7142 2798 5175
1:1987 230 504 5772 509 172 378 1888
0:888 1948 701 1919 807 1477 628 2434
1:13786 10539 13773 4130 13663 13778 13770 13718
0:13863 13410 14715 13911 15263 14988 15531 14276
0:2445 2914 3981 755 3660 135 6393 1395
0:1192 1974 1104 2240 1203 2914 16045 8224
0:5912 7790 6653 1767 1980 6297 4109 14035
0:4179 845 14607 3440 15815 14502 3804 16045
2:6359 16045 9579 4179 1538 3839 14476 12244
0:755 709 1350 1398 549 773 5546 3120
0:11571 418 7156 8247 11538 5108 10635 5503
0:1665 2240 9392 1891 1213 944 2211 1209
0:446 9234 5842 15267 4622 9426 10245 9133
0:1090 453 62 521 1700 628 1937 8906
0:2411 1130 28 3133 7786 4441 2018 1903
2:1987 5772 230 504 180 5175 8177 509
2:2549 921 11762 11753 521 10555 11761 11760
1:628 2446 807 534 9790 655 6437 1937
2:446 4620 5919 3591 5977 4968 13055 6416
1:16045 4179 1712 6416 6572 5977 5919 4620
1:5267 453 3981 1213 521 921 17 3414
2:14607 3981 1903 6294 3091 7545 4808 7786
0:7790 3064 6297 937 571 1862 3818 6862
0:628 807 17 226 9790 12330 655 2446
0:6359 16045 14607 15856 16318 11571 16115 14758
1:3981 9103 335 8158 9164 7545 9966 7922
1:9271 5459 9362 12891 9872 3630 1700 13822
1:2691 10071 3981 1115 6484 1395 2914 2445
0:971 5400 4137 4001 954 972 4579 2878
0:12082 5161 1005 7049 520 28 1891 27
2:16045 5267 1090 4689 1350 135 2216 4179
0:11571 628 9790 807 1673 13911 12330 15363
0:755 709 1398 1350 549 3120 8721 773
1:1903 5690 1259 914 3699 4367 3091 2029
1:1203 5312 1944 2240 845 2221 2227 2224
1:28 746 9133 27 483 14 477 2411
1:2221 1755 2211 1203 2240 1009 1090 1213
0:628 807 5175 9790 5772 2446 3033 1987
0:971 954 5400 4137 4001 972 953 2902
1:791 1400 2018 3007 1479 793 4852 344
0:1181 4689 1009 1090 1700 2596 247 1665
0:701 4349 4743 1137 6953 2159 4793 6858
0:888 701 1919 1948 10921 4247 3966 1137
1:1181 1090 1152 1113 1009 3319 1944 1937
0:1009 1665 944 9392 247 4689 1891 1181
0:14782 10632 767 13301 12115 3088 16045 5098
1:1199 11571 845 3804 7049 1005 2418 2578
0:16959 16045 5161 16386 28 15324 16318 14502
0:247 4689 9392 4649 1313 3591 9133 9426
0:1203 1213 1665 2240 944 2221 1891 521
2:521 453 921 1181 3414 5267 1898 247
4:3981 9103 7545 9966 7922 6541 10605 9164
3:4649 1313 1301 5485 5510 761 1335 12260
1:13912 7436 4604 1508 8788 14035 11221 15073
3:1005 1673 7049 1538 11571 3629 767 5161
0:1090 4689 1891 1009 2166 9392 6729 1190
0:16045 2593 12244 2589 5920 4913 1038 7054
1:888 7142 1041 1919 10921 1948 1787 211
0:5161 7049 1005 16045 9228 5270 10071 14502
0:1538 4179 1673 501 369 6359 14607 767
2:2715 2472 7672 3236 3699 917 12571 2480
0:1987 230 504 5772 509 176 378 1888
0:746 2691 740 1115 2123 830 838 6802
3:3591 446 4620 5919 5977 4968 13055 6416
0:62 42 6721 63 14608 11264 1500 8134
0:3981 9103 14177 7545 12453 9966 2489 483
1:13786 13773 10539 13663 4130 13778 13770 13718
3:888 2434 1395 1919 1456 1948 1477 211
0:2235 4069 2803 988 9210 6218 3775 8001
0:628 807 9790 12330 13028 2446 3721 14119
0:5034 709 3981 615 755 6347 1261 2350
5:13912 7436 14035 4604 15073 1508 11221 8643
0:2691 1370 11850 6014 5259 5401 926 5088
2:3981 5123 7185 8028 5836 6653 6541 426
0:16084 14715 13863 16386 15983 16309 16907 14657
0:3981 7545 9103 615 2350 9164 8158 1264
0:3591 1673 1700 767 2944 5944 3191 4805
0:17 477 226 28 16 14 27 1200
0:655 3944 4137 814 281 971 4001 4572
0:1987 230 504 5772 172 378 509 1888
0:16045 4179 14 477 15815 14607 1200 937
1:8906 62 6850 16045 63 1500 5259 42
0:4179 16045 62 11571 9684 14502 10362 13462
0:921 944 1104 276 4197 6314 453 1192
0:16045 14 4179 247 477 1200 746 28
0:17 2462 226 16 2489 243 3175 3981
3:521 453 3414 5267 921 2216 3808 4946
1:281 2798 655 814 3638 6971 430 267
1:16045 4179 14607 16318 15815 15324 15358 16386
0:921 1203 453 1104 5267 1213 1192 521
2:13912 7436 15073 1508 14035 4604 8788 8643
1:1987 230 504 5772 172 378 180 762
0:3064 7790 5570 937 5662 6862 3915 8411
0:1203 845 830 837 829 828 8707 1944
0:4069 6218 988 2240 4479 10065 1900 4820
1:5926 1766 2240 1090 1175 1408 571 6297
1:655 281 2798 814 6971 430 4572 283
4:13410 13863 14276 15531 13911 15184 14715 13043
0:28 14 1200 477 2 27 6495 746
0:477 28 14 14607 1861 1200 27 3981
0:226 483 17 28 477 16 380 453
2:1538 12526 3601 1537 2418 1090 11236 1398
1:2087 655 14943 628 2798 4687 281 1403
2:1408 571 10907 6297 7192 1409 6689 3818
1:888 1919 2434 211 701 1948 1456 1929
2:47 11264 50 1631 205 15 1673 15856
0:2445 3660 2914 135 4780 1038 2451 450
0:11571 14657 15041 11701 1673 418 11577 16084
1:1395 5690 4808 1903 1401 1747 9597 3699
0:9790 628 807 132 755 12330 13028 4497
0:10681 14607 12244 9026 5120 369 8531 6294
0:9271 5459 12891 9362 13822 9872 16045 11138
0:1673 767 1345 2216 501 2944 453 2306
4:3981 9103 7545 615 9966 5034 7922 9164
0:5690 2920 4808 5809 5807 2711 2715 4367
0:16045 14607 4179 11567 16318 15358 15324 12244
2:3981 7545 9103 2489 6541 2462 7922 9966
0:2393 845 10978 6497 11285 2558 15025 3244
0:418 11571 1631 9432 1648 47 1673 11264
0:2446 628 807 6437 3045 5456 2087 9790
0:628 655 807 2446 9790 12330 2798 814
0:11571 5503 418 8247 11341 7156 1673 11624
0:1395 5690 1401 4808 1922 2914 9597 11159
1:28 335 755 791 2018 1400 1090 1350
1:4526 4586 11538 1557 5611 1568 1673 5108
0:11571 14657 11701 15041 11577 16105 16084 15253
0:7049 1557 1005 9228 16239 5161 1673 12121
0:2715 3699 13194 3016 4080 2480 917 2731
0:3591 1673 4968 4805 441 5944 6063 5919
1:13912 4604 14035 7436 15073 11221 10907 13247
0:10978 1152 28 11285 11549 11166 13284 11286
0:14 1200 28 477 22 11567 15783 6495
0:845 13410 13863 15197 13911 13110 767 3802
0:43 1192 6850 8906 5259 1590 1944 1700
3:62 6721 1500 8906 6850 42 63 2620
1:17 755 453 3414 2216 2235 4069 8721
0:1203 2240 1665 1104 1194 1700 2219 2166
1:47 5161 418 1673 772 1648 50 1005
0:1673 1538 14 4520 477 767 3804 14758
2:11571 15041 418 14657 11701 11577 15253 9432
0:4808 12571 2712 7786 1380 2653 2389 11887
0:1948 701 888 1919 3885 3966 1041 2434
2:10978 11285 8546 11286 13284 11549 2393 3244
4:3981 7545 9103 9164 5034 615 9966 2350
3:13786 13773 10539 13663 4130 13778 13770 13718
2:14 28 746 1200 477 2691 1774 2
0:3591 16045 5977 6063 4968 6416 6572 5919
4:11571 15041 13911 11701 14657 13863 15402 16084
1:1590 43 772 7049 10608 5161 5611 47
4:5633 5630 1928 5624 5631 5620 5634 5626
0:4808 7786 1903 2712 3091 2653 1380 12571
0:5752 7149 15073 5570 989 4604 7436 14035
0:4689 1090 4179 16045 281 1181 220 1891
4:4069 3762 3582 2235 5752 1483 988 6218
0:28 14 1200 477 2 11567 22 6495
2:27 2461 28 17 703 6188 226 14589
0:2087 2901 1403 281 3089 1130 4687 1919
0:1766 1755 7790 1200 2240 937 14 4050
0:16045 6359 1538 9579 3839 4291 14476 5588
1:16084 13863 11538 14988 9914 15134 15041 13911
0:971 954 5400 4137 4001 4579 972 953
0:2365 477 15531 380 1192 13410 8791 2240
1:47 11264 50 1557 15 250 1631 10397
0:1345 755 1350 3414 709 549 10555 7734
0:7049 1005 1673 5161 4179 11571 1538 5270
3:453 5267 521 921 3414 6231 4946 1350
0:5752 989 2167 3762 4640 3582 716 1483
0:1408 294 1409 1175 571 568 10907 2515
6:2489 2462 3981 7545 2794 3175 3518 12563
0:8906 42 43 1590 2048 1500 62 107
0:12571 628 16045 12453 11887 14943 2446 15097
0:16115 62 6721 1500 15354 11571 12575 63
0:888 5259 1590 1700 926 8906 9218 1090
1:226 28 483 477 27 239 17 16
0:1538 5546 3383 10316 12526 1398 1350 2418
1:42 5034 628 107 43 918 3981 8906
0:13534 1928 12571 4421 4808 2712 4983 2389
1:4069 1483 3582 3762 5752 989 988 6218
0:3981 7545 9103 9966 5034 7922 615 8504
1:1919 888 1948 1929 2434 701 211 7142
6:1673 684 767 98 250 2944 4649 3591
2:1408 10907 3291 1409 571 13442 7192 6297
1:888 1919 211 1948 2434 1929 701 7142
2:2240 1203 2221 2224 2227 1090 1900 666
2:335 12571 4808 2715 2472 13534 2653 4045
0:1104 1203 1009 1005 1974 944 5161 2240
0:2221 1213 453 27 1027 17 1203 521
4:7790 6297 571 3064 10907 4604 14035 937
0:7763 3981 755 9103 10351 5855 7545 1117
1:6653 6028 5912 1980 14035 3760 7790 3739
0:2445 2480 917 3236 4983 2715 1747 3699
1:335 755 17 132 2216 709 226 2201
0:1264 1104 453 921 2240 1181 5814 1974
0:14607 3981 6294 11216 7545 8853 10681 16045
0:3981 9103 2489 239 7545 7170 483 755
0:16045 4179 14607 12244 15815 7025 15358 15113
0:2472 2715 2480 369 917 3236 3699 7672
0:755 709 1350 1398 549 773 3120 8721
2:2446 628 6437 807 2087 655 3045 5456
1:888 1919 1755 1948 1903 1477 2434 701
6:2914 2445 3660 135 4780 3569 240 6393
0:1090 1181 4689 5088 294 1104 1009 3319
0:4649 888 1948 1301 701 1313 5485 12260
2:13912 7436 4604 7149 1508 15073 14035 8635
0:2462 2489 477 226 27 6218 4069 17
0:13786 10539 13773 4130 13663 13778 13770 13718
0:628 2446 807 655 6437 9790 12330 3045
0:1665 2240 2235 4069 988 6218 1213 9392
1:2445 1395 2653 11158 4808 5690 2900 2712
0:2240 4069 2235 3582 4479 988 3762 5752
0:1673 767 2944 250 501 1557 12765 3591
3:28 477 1200 14 27 2411 8756 400
1:4808 1903 7786 2712 12571 1928 2653 3091
0:7790 937 3064 5570 15073 14035 4604 6862
0:7790 937 6297 3064 5662 1766 5926 6862
2:14502 5459 16045 9271 12891 9362 11138 13822
0:17 1903 1115 135 1767 1261 4808 709
2:12571 2472 882 76 483 447 12055 11887
0:11571 767 14782 4329 13301 13078 10079 13410
0:767 14782 10632 13410 4329 13301 16475 12115
3:1987 230 5772 504 509 5175 176 1137
0:16045 5690 2914 1395 1922 9597 14476 4179
1:281 477 2798 655 814 14 3638 6971
0:2240 921 9464 1755 845 6080 9647 1203
0:28 483 12571 27 226 2389 76 746
1:3981 9103 9966 7545 10605 8158 7922 11158
5:16045 4179 14607 15358 15324 15815 13912 12244
0:12453 5267 4689 477 16045 3981 1861 15407
